Month,Day,Hour,DC Output (W),AC Output (W),Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C)
7,5,15,1673.167,1598.025,260,355,33,3.7,0.17,537.527,44.248
7,5,16,1371.778,1307.316,369,237,32,4,0.17,429.855,40.639
7,5,17,863.501,817.05,530,112,31,3.9,0.17,281.138,36.665
7,5,18,214.932,191.462,370,61,28,3.2,0.17,86.78,29.83
7,5,19,0,0,0,0,26,2.5,0.17,0,0
7,5,20,0,0,0,0,25,2,0.17,0,25
7,5,21,0,0,0,0,24,1.7,0.17,0,24
7,5,22,0,0,0,0,24,1.5,0.17,0,24
7,5,23,0,0,0,0,23,1.3,0.17,0,23
7,6,0,0,0,0,0,23,1.2,0.17,0,23
7,6,1,0,0,0,0,22,1.1,0.17,0,22
7,6,2,0,0,0,0,22,1,0.17,0,22
7,6,3,0,0,0,0,22,0.8,0.17,0,22
7,6,4,0,0,0,0,22,0.7,0.17,0,22
7,6,5,0,0,0,0,22,1.1,0.17,0,22
7,6,6,143.212,122.283,367,50,24,1.9,0.17,58.701,25.561
7,6,7,289.614,263.498,0,96,26,2.3,0.17,90.642,28.415
7,6,8,1527.134,1457.168,748,95,29,2.6,0.17,474.17,40.965
7,6,9,2124.66,2033.52,818,106,31,2.9,0.17,679.63,47.234
7,6,10,2573.648,2466.599,858,114,32,3.1,0.17,844.081,51.457
7,6,11,2463.864,2360.705,431,407,33,3.3,0.17,818.077,51.184
7,6,12,2600.707,2492.699,438,437,34,3.4,0.17,872.224,53.073
7,6,13,2213.371,2119.088,275,475,35,3.4,0.17,737.696,51.12
7,6,14,2332.198,2233.705,479,355,35,3.3,0.17,774.385,52.233
7,6,15,1576.657,1504.935,219,363,35,3.2,0.17,512.467,46.593
7,6,16,1597.395,1524.939,689,130,34,3,0.17,506.44,45.914
7,6,17,875.742,828.857,565,107,32,2.7,0.17,288.222,39.04
7,6,18,231.791,207.723,344,69,30,2.4,0.17,91.471,32.242
7,6,19,0,0,0,0,28,3,0.17,0,0
7,6,20,0,0,0,0,27,3.7,0.17,0,27
7,6,21,0,0,0,0,26,3.6,0.17,0,26
7,6,22,0,0,0,0,25,3.3,0.17,0,25
7,6,23,0,0,0,0,24,3,0.17,0,24
7,7,0,0,0,0,0,24,2.6,0.17,0,24
7,7,1,0,0,0,0,23,2.4,0.17,0,23
7,7,2,0,0,0,0,23,2.3,0.17,0,23
7,7,3,0,0,0,0,23,2.1,0.17,0,23
7,7,4,0,0,0,0,23,2,0.17,0,23
7,7,5,0,0,0,0,23,2.2,0.17,0,23
7,7,6,191.698,169.051,172,70,24,2.9,0.17,66.932,25.552
7,7,7,745.042,702.788,443,125,26,3.4,0.17,241.913,31.237
7,7,8,1481.118,1412.782,606,153,29,3.6,0.17,457.407,38.769
7,7,9,2074.256,1984.903,701,170,32,3.6,0.17,662.204,46.115
7,7,10,2503.19,2398.638,755,180,34,3.4,0.17,824.889,52.104
7,7,11,2772.154,2658.072,785,185,35,3.3,0.17,932.45,55.771
7,7,12,2887.597,2769.424,843,152,36,3.4,0.17,979.365,57.471
7,7,13,2812.524,2697.011,835,152,37,3.6,0.17,951.681,57.231
7,7,14,2598.272,2490.35,813,147,36,3.9,0.17,861.579,53.528
7,7,15,2182.864,2089.662,767,140,35,4.1,0.17,705.287,48.965
7,7,16,1615.056,1541.974,701,124,34,4.2,0.17,507.636,43.936
7,7,17,879.041,832.039,587,100,33,4.2,0.17,289.138,38.576
7,7,18,225.274,201.437,370,65,30,3.8,0.17,90.592,31.747
7,7,19,0,0,0,0,28,3.3,0.17,0,0
7,7,20,0,0,0,0,27,3.3,0.17,0,27
7,7,21,0,0,0,0,26,3.2,0.17,0,26
7,7,22,0,0,0,0,25,3,0.17,0,25
7,7,23,0,0,0,0,24,2.7,0.17,0,24
7,8,0,0,0,0,0,24,2.4,0.17,0,24
7,8,1,0,0,0,0,23,2.1,0.17,0,23
7,8,2,0,0,0,0,23,1.7,0.17,0,23
7,8,3,0,0,0,0,22,1.3,0.17,0,22
7,8,4,0,0,0,0,22,1,0.17,0,22
7,8,5,0,0,0,0,23,1.4,0.17,0,23
7,8,6,138.619,117.853,371,49,25,2.3,0.17,57.278,26.406
7,8,7,751.153,708.683,636,76,27,3.1,0.17,251.319,32.669
7,8,8,1543.493,1472.946,762,90,29,3.6,0.17,475.621,39.167
7,8,9,2149.656,2057.631,828,101,31,3.8,0.17,681.359,45.104
7,8,10,2588.398,2480.827,865,109,33,3.8,0.17,845.183,50.461
7,8,11,2863.37,2746.055,883,115,34,3.9,0.17,951.469,53.347
7,8,12,2931.131,2811.415,853,144,35,4,0.17,982.049,54.67
7,8,13,2858.863,2741.708,841,147,35,4.1,0.17,953.203,53.825
7,8,14,2623.664,2514.843,816,145,35,4.3,0.17,862.799,51.584
7,8,15,2191.845,2098.325,752,149,34,4.4,0.17,703.695,47.363
7,8,16,1613.606,1540.575,674,136,33,4.3,0.17,505.04,42.747
7,8,17,880.297,833.251,541,114,32,3.8,0.17,287.647,37.883
7,8,18,215.717,192.219,342,63,30,2.9,0.17,86.36,31.927
7,8,19,0,0,0,0,28,2.5,0.17,0,0
7,8,20,0,0,0,0,27,2.9,0.17,0,27
7,8,21,0,0,0,0,26,3.1,0.17,0,26
7,8,22,0,0,0,0,25,3.1,0.17,0,25
7,8,23,0,0,0,0,24,3,0.17,0,24
7,9,0,0,0,0,0,23,2.8,0.17,0,23
7,9,1,0,0,0,0,23,2.4,0.17,0,23
7,9,2,0,0,0,0,22,2,0.17,0,22
7,9,3,0,0,0,0,22,1.6,0.17,0,22
7,9,4,0,0,0,0,21,1.2,0.17,0,21
7,9,5,0,0,0,0,22,1.8,0.17,0,22
7,9,6,164.041,142.375,84,59,24,2.9,0.17,55.437,25.301
7,9,7,629.835,591.663,251,141,27,3.4,0.17,201.788,31.393
7,9,8,1515.379,1445.829,687,124,30,3.5,0.17,469.792,40.194
7,9,9,2129.545,2038.232,777,135,32,3.5,0.17,680.432,46.735
7,9,10,2570.134,2463.209,832,139,34,3.5,0.17,846.476,52.298
7,9,11,2840.128,2723.637,864,140,36,3.5,0.17,958.012,56.687
7,9,12,2946.792,2826.521,881,135,37,3.7,0.17,1001.443,57.966
7,9,13,2884.301,2766.244,878,131,37,3.9,0.17,973.858,56.798
7,9,14,2640.856,2531.426,861,125,37,4,0.17,879.269,54.634
7,9,15,2226.149,2131.414,811,124,36,4.1,0.17,722.827,50.315
7,9,16,1650.975,1576.62,745,111,35,4.3,0.17,520.738,45.054
7,9,17,895.646,848.055,630,92,34,4.2,0.17,296.341,39.712
7,9,18,221.885,198.169,410,61,31,3.6,0.17,91.868,32.81
7,9,19,0,0,0,0,29,3.2,0.17,0,0
7,9,20,0,0,0,0,27,3.2,0.17,0,27
7,9,21,0,0,0,0,26,2.9,0.17,0,26
7,9,22,0,0,0,0,25,2.5,0.17,0,25
7,9,23,0,0,0,0,24,2.2,0.17,0,24
7,10,0,0,0,0,0,23,1.9,0.17,0,23
7,10,1,0,0,0,0,23,1.5,0.17,0,23
7,10,2,0,0,0,0,22,1.2,0.17,0,22
7,10,3,0,0,0,0,22,1.1,0.17,0,22
7,10,4,0,0,0,0,21,1.1,0.17,0,21
7,10,5,0,0,0,0,22,1.8,0.17,0,22
7,10,6,135.743,115.079,385,48,24,2.9,0.17,56.296,25.236
7,10,7,462.713,430.463,44,142,27,3.3,0.17,144.61,30.227
7,10,8,1539.382,1468.981,757,94,30,3.6,0.17,476.429,40.184
7,10,9,2140.338,2048.643,818,109,32,3.7,0.17,681.977,46.328
7,10,10,2591.811,2484.119,856,118,33,3.8,0.17,846.568,50.488
7,10,11,2153.347,2061.191,293,431,34,3.9,0.17,708.379,48.354
7,10,12,2645.356,2535.766,449,436,35,4.2,0.17,883.656,52.159
7,10,13,2884.262,2766.207,860,135,36,4.6,0.17,961.028,53.723
7,10,14,2649.225,2539.498,838,131,35,5,0.17,865.602,50.173
7,10,15,1917.632,1833.829,430,299,34,5.2,0.17,613.064,44.478
7,10,16,1638.227,1564.324,714,118,33,5.1,0.17,510.3,41.871
7,10,17,895.34,847.76,603,96,31,4.8,0.17,291.562,36.187
7,10,18,216.336,192.816,352,62,29,4.1,0.17,86.673,30.601
7,10,19,0,0,0,0,27,3.3,0.17,0,0
7,10,20,0,0,0,0,26,2.7,0.17,0,26
7,10,21,0,0,0,0,25,2.3,0.17,0,25
7,10,22,0,0,0,0,24,1.9,0.17,0,24
7,10,23,0,0,0,0,23,1.6,0.17,0,23
7,11,0,0,0,0,0,22,1.4,0.17,0,22
7,11,1,0,0,0,0,22,1.4,0.17,0,22
7,11,2,0,0,0,0,21,1.3,0.17,0,21
7,11,3,0,0,0,0,21,1.1,0.17,0,21
7,11,4,0,0,0,0,21,0.9,0.17,0,21
7,11,5,0,0,0,0,22,1.4,0.17,0,22
7,11,6,79.994,61.306,0,28,24,2.4,0.17,26.514,24.69
7,11,7,231.814,207.746,0,77,26,3,0.17,72.996,27.716
7,11,8,320.955,293.728,0,108,29,3.4,0.17,102.55,31.25
7,11,9,1220.515,1161.413,89,337,30,3.7,0.17,385.858,38.068
7,11,10,1560.568,1489.417,110,421,32,4.1,0.17,502.073,41.882
7,11,11,1199.907,1141.535,27,372,33,4.4,0.17,388.575,40.32
7,11,12,1705.05,1628.779,84,483,34,4.6,0.17,556.896,44.214
7,11,13,2910.34,2791.361,855,139,34,4.7,0.17,960.653,51.484
7,11,14,2659.994,2549.886,840,130,34,4.8,0.17,866.973,49.59
7,11,15,2223.908,2129.252,785,131,34,4.8,0.17,711.838,46.821
7,11,16,1643.494,1569.405,722,116,33,4.6,0.17,513.176,42.513
7,11,17,895.741,848.147,608,96,32,4.1,0.17,293.501,37.741
7,11,18,223.287,199.52,387,63,30,3,0.17,90.959,31.982
7,11,19,0,0,0,0,28,2.2,0.17,0,0
7,11,20,0,0,0,0,26,2.1,0.17,0,26
7,11,21,0,0,0,0,25,2,0.17,0,25
7,11,22,0,0,0,0,24,1.9,0.17,0,24
7,11,23,0,0,0,0,23,1.6,0.17,0,23
7,12,0,0,0,0,0,22,1.4,0.17,0,22
7,12,1,0,0,0,0,22,1.2,0.17,0,22
7,12,2,0,0,0,0,21,1,0.17,0,21
7,12,3,0,0,0,0,20,0.8,0.17,0,20
7,12,4,0,0,0,0,20,0.8,0.17,0,20
7,12,5,0,0,0,0,21,0.9,0.17,0,21
7,12,6,133.988,113.386,373,48,24,1.2,0.17,55.148,25.714
7,12,7,742.269,700.113,646,75,27,1.3,0.17,251.531,35.075
7,12,8,1514.808,1445.279,773,89,30,1.4,0.17,479.001,45.428
7,12,9,2111.239,2020.575,843,99,32,1.8,0.17,689.426,52.292
7,12,10,2552.88,2446.567,883,106,34,2.2,0.17,857.942,57.242
7,12,11,2833.017,2716.777,905,109,35,2.5,0.17,967.671,59.742
7,12,12,2913.791,2794.689,890,127,36,2.6,0.17,1004.124,61.197
7,12,13,2844.364,2727.722,885,125,37,2.8,0.17,976.52,60.657
7,12,14,2609.51,2501.19,867,120,37,2.9,0.17,881.447,58.008
7,12,15,2198.832,2105.064,830,112,37,3,0.17,724.921,54.017
7,12,16,1642.054,1568.015,767,101,36,3.1,0.17,524.324,48.136
7,12,17,892.44,844.963,657,84,35,2.9,0.17,298.5,42.032
7,12,18,211.255,187.916,444,56,32,2.1,0.17,90.733,34.294
7,12,19,0,0,0,0,29,1.7,0.17,0,0
7,12,20,0,0,0,0,28,2,0.17,0,28
7,12,21,0,0,0,0,27,2.4,0.17,0,27
7,12,22,0,0,0,0,26,2.5,0.17,0,26
7,12,23,0,0,0,0,25,2.4,0.17,0,25
7,13,0,0,0,0,0,25,2.2,0.17,0,25
7,13,1,0,0,0,0,24,1.8,0.17,0,24
7,13,2,0,0,0,0,24,1.5,0.17,0,24
7,13,3,0,0,0,0,23,1.2,0.17,0,23
7,13,4,0,0,0,0,23,1.1,0.17,0,23
7,13,5,0,0,0,0,23,1.6,0.17,0,23
7,13,6,142.494,121.591,303,53,25,2.2,0.17,55.644,26.421
7,13,7,729.298,687.602,564,91,27,2.2,0.17,243.533,33.466
7,13,8,1477.737,1409.52,700,113,30,1.8,0.17,464.726,43.701
7,13,9,2052.934,1964.336,778,128,33,1.7,0.17,674.04,53.26
7,13,10,2482.699,2378.873,824,137,35,2.1,0.17,838.368,58.156
7,13,11,2775.746,2661.536,850,143,36,2.6,0.17,949.05,59.822
7,13,12,2906.094,2787.266,880,130,37,3,0.17,997.711,60.35
7,13,13,2848.824,2732.025,878,127,38,3.4,0.17,972.345,59.327
7,13,14,2618.24,2509.611,864,120,38,3.6,0.17,879.427,56.717
7,13,15,2204.224,2110.265,822,115,37,3.5,0.17,722.508,52.643
7,13,16,1641.921,1567.887,761,103,36,3.3,0.17,523.426,47.727
7,13,17,893.508,845.993,654,85,35,2.9,0.17,298.721,42.038
7,13,18,211.474,188.126,444,56,32,2.1,0.17,90.815,34.296
7,13,19,0,0,0,0,30,1.7,0.17,0,0
7,13,20,0,0,0,0,28,2,0.17,0,28
7,13,21,0,0,0,0,28,2.3,0.17,0,28
7,13,22,0,0,0,0,27,2.4,0.17,0,27
7,13,23,0,0,0,0,26,2.4,0.17,0,26
7,14,0,0,0,0,0,25,2.4,0.17,0,25
7,14,1,0,0,0,0,24,2.3,0.17,0,24
7,14,2,0,0,0,0,24,2.2,0.17,0,24
7,14,3,0,0,0,0,23,2.1,0.17,0,23
7,14,4,0,0,0,0,23,2,0.17,0,23
7,14,5,0,0,0,0,23,2.4,0.17,0,23
7,14,6,142.044,121.157,300,53,25,3.2,0.17,55.247,26.182
7,14,7,734.884,692.99,560,93,27,3.4,0.17,244.02,32.254
7,14,8,1199.112,1140.769,308,228,30,3,0.17,374.05,38.783
7,14,9,1708.01,1631.634,368,299,32,2.5,0.17,549.827,46.063
7,14,10,2496.69,2392.368,813,146,34,2,0.17,841.775,57.719
7,14,11,2700.814,2589.259,836,152,36,1.6,0.17,944.813,64.936
7,14,12,2796.716,2681.763,872,134,37,1.5,0.17,994.235,68.127
7,14,13,2746.078,2632.919,865,134,38,1.8,0.17,967.238,66.373
7,14,14,2538.861,2433.045,843,130,38,2.2,0.17,871.386,61.594
7,14,15,2159.99,2067.599,806,122,38,2.5,0.17,719.957,56.451
7,14,16,1612.707,1539.708,746,107,37,2.6,0.17,519.525,50.109
7,14,17,882.005,834.898,641,87,36,2.5,0.17,296.562,43.503
7,14,18,209.256,185.987,435,56,33,1.9,0.17,90.02,35.374
7,14,19,0,0,0,0,30,1.8,0.17,0,0
7,14,20,0,0,0,0,29,2.5,0.17,0,29
7,14,21,0,0,0,0,28,3,0.17,0,28
7,14,22,0,0,0,0,27,3.2,0.17,0,27
7,14,23,0,0,0,0,26,3.1,0.17,0,26
7,15,0,0,0,0,0,26,2.9,0.17,0,26
7,15,1,0,0,0,0,25,2.6,0.17,0,25
7,15,2,0,0,0,0,24,2.3,0.17,0,24
7,15,3,0,0,0,0,24,1.9,0.17,0,24
7,15,4,0,0,0,0,24,1.7,0.17,0,24
7,15,5,0,0,0,0,24,1.8,0.17,0,24
7,15,6,82.363,63.59,0,29,25,1.9,0.17,27.466,25.788
7,15,7,162.506,140.894,0,55,27,1.7,0.17,52.155,28.569
7,15,8,177.002,154.876,0,61,29,1.6,0.17,57.902,30.774
7,15,9,476.361,443.627,2,160,30,1.6,0.17,153.686,34.694
7,15,10,1665.401,1590.535,147,427,30,1.7,0.17,544.24,46.257
7,15,11,1952.678,1867.632,178,482,30,1.8,0.17,646.253,48.878
7,15,12,2388.887,2288.385,330,468,29,2,0.17,796.572,51.341
7,15,13,2293.342,2196.226,299,467,28,2.1,0.17,756.314,48.793
7,15,14,1216.229,1157.279,36,369,28,1.9,0.17,390.486,39.166
7,15,15,1088.035,1033.627,47,325,28,1.3,0.17,348.024,39.383
7,15,16,696.096,655.577,22,220,28,0.8,0.17,220.681,36.205
7,15,17,508.104,474.246,37,157,27,0.9,0.17,159.497,32.787
7,15,18,157.663,136.222,0,54,26,1,0.17,50.792,27.797
7,15,19,0,0,0,0,26,0.7,0.17,0,0
7,15,20,0,0,0,0,26,0.5,0.17,0,26
7,15,21,0,0,0,0,25,0.4,0.17,0,25
7,15,22,0,0,0,0,25,0.4,0.17,0,25
7,15,23,0,0,0,0,24,0.4,0.17,0,24
7,16,0,0,0,0,0,24,0.5,0.17,0,24
7,16,1,0,0,0,0,23,0.5,0.17,0,23
7,16,2,0,0,0,0,23,0.4,0.17,0,23
7,16,3,0,0,0,0,23,0.3,0.17,0,23
7,16,4,0,0,0,0,23,0.2,0.17,0,23
7,16,5,0,0,0,0,23,0.3,0.17,0,23
7,16,6,32.708,15.695,0,12,24,0.6,0.17,11.343,24.445
7,16,7,206.321,183.156,0,69,26,0.8,0.17,65.478,28.444
7,16,8,1112.081,1056.822,240,239,28,1,0.17,350.329,40.395
7,16,9,1819.219,1738.903,461,268,29,1.4,0.17,588.282,47.871
7,16,10,1872.819,1790.603,238,419,30,1.8,0.17,613.857,47.963
7,16,11,1954.649,1869.534,177,482,31,2.2,0.17,645.585,48.391
7,16,12,1799.891,1720.259,110,495,32,2.3,0.17,595.455,47.718
7,16,13,2398.057,2297.23,404,418,33,2.2,0.17,809.342,54.834
7,16,14,2160.137,2067.74,430,336,33,2.2,0.17,717.946,52.395
7,16,15,1220.191,1161.101,87,343,33,2.3,0.17,395.052,43.461
7,16,16,1375.272,1310.686,383,233,33,2.5,0.17,436.965,44.205
7,16,17,748.594,706.214,289,155,32,2.5,0.17,242.058,38.163
7,16,18,227.39,203.478,279,70,30,2.3,0.17,87.086,32.199
7,16,19,0,0,0,0,28,2.7,0.17,0,0
7,16,20,0,0,0,0,27,3.1,0.17,0,27
7,16,21,0,0,0,0,26,3,0.17,0,26
7,16,22,0,0,0,0,26,3.1,0.17,0,26
7,16,23,0,0,0,0,25,3.4,0.17,0,25
7,17,0,0,0,0,0,25,3.6,0.17,0,25
7,17,1,0,0,0,0,25,3.5,0.17,0,25
7,17,2,0,0,0,0,25,3.3,0.17,0,25
7,17,3,0,0,0,0,25,3,0.17,0,25
7,17,4,0,0,0,0,24,2.9,0.17,0,24
7,17,5,0,0,0,0,24,3,0.17,0,24
7,17,6,108.952,89.237,0,38,25,3.3,0.17,35.914,25.799
7,17,7,562.942,527.141,151,145,25,3.9,0.17,176.765,28.58
7,17,8,739.355,697.302,39,220,27,4.2,0.17,228.63,31.458
7,17,9,604.478,567.205,6,196,28,4.3,0.17,190.824,31.656
7,17,10,1195.163,1136.959,37,358,29,4.1,0.17,379.177,36.458
7,17,11,1602.931,1530.279,74,454,30,4,0.17,514.935,40.265
7,17,12,1520.301,1450.577,51,447,30,3.8,0.17,489.592,40.042
7,17,13,1390.341,1325.222,41,418,31,3.6,0.17,449.041,40.493
7,17,14,1903.088,1819.8,203,441,30,3.5,0.17,612.948,43.194
7,17,15,1636.43,1562.59,231,360,30,3.1,0.17,521.326,41.991
7,17,16,1532.393,1462.24,545,179,29,2.7,0.17,477.376,40.819
7,17,17,757.734,715.03,282,156,28,2.5,0.17,240.775,34.132
7,17,18,188.378,165.849,0,65,27,2.6,0.17,60.422,28.52
7,17,19,0,0,0,0,26,2.4,0.17,0,0
7,17,20,0,0,0,0,25,2.1,0.17,0,25
7,17,21,0,0,0,0,25,2.1,0.17,0,25
7,17,22,0,0,0,0,25,2,0.17,0,25
7,17,23,0,0,0,0,25,1.9,0.17,0,25
7,18,0,0,0,0,0,24,2,0.17,0,24
7,18,1,0,0,0,0,24,2,0.17,0,24
7,18,2,0,0,0,0,24,1.9,0.17,0,24
7,18,3,0,0,0,0,24,1.6,0.17,0,24
7,18,4,0,0,0,0,24,1.1,0.17,0,24
7,18,5,0,0,0,0,24,1.1,0.17,0,24
7,18,6,61.777,43.734,0,22,24,1.5,0.17,20.821,24.651
7,18,7,401.117,371.049,17,128,25,1.5,0.17,124.633,28.915
7,18,8,899.595,851.865,99,242,26,1.6,0.17,279.394,34.571
7,18,9,912.65,864.457,27,279,27,2.3,0.17,287.34,34.608
7,18,10,932.174,883.289,18,293,28,3.2,0.17,295.797,34.669
7,18,11,1032.578,980.135,19,323,28,3.7,0.17,328.375,34.837
7,18,12,884.54,837.343,15,279,29,3.8,0.17,282.969,34.802
7,18,13,1314.288,1251.863,33,397,29,3.6,0.17,420.669,37.893
7,18,14,1576.755,1505.03,97,430,29,3.3,0.17,504.513,40.198
7,18,15,867.572,820.976,20,273,29,2.9,0.17,275.289,35.536
7,18,16,1148.372,1091.827,180,269,28,2.6,0.17,357.664,36.993
7,18,17,407.757,377.454,3,134,27,2.4,0.17,127.172,30.323
7,18,18,146.194,125.159,0,50,26,2,0.17,47.192,27.332
7,18,19,0,0,0,0,24,1.9,0.17,0,0
7,18,20,0,0,0,0,23,2.2,0.17,0,23
7,18,21,0,0,0,0,23,2.2,0.17,0,23
7,18,22,0,0,0,0,22,2.2,0.17,0,22
7,18,23,0,0,0,0,22,2.2,0.17,0,22
7,19,0,0,0,0,0,22,2.3,0.17,0,22
7,19,1,0,0,0,0,21,2.3,0.17,0,21
7,19,2,0,0,0,0,21,2.2,0.17,0,21
7,19,3,0,0,0,0,20,2,0.17,0,20
7,19,4,0,0,0,0,20,1.9,0.17,0,20
7,19,5,0,0,0,0,20,2,0.17,0,20
7,19,6,128.275,107.876,313,48,22,2.2,0.17,50.203,23.277
7,19,7,730.289,688.558,578,87,24,2.1,0.17,241.979,30.545
7,19,8,1511.381,1441.973,709,112,26,1.8,0.17,467.51,39.784
7,19,9,2104.12,2013.708,777,132,28,1.6,0.17,677.752,48.822
7,19,10,2520.431,2415.267,817,147,30,1.4,0.17,847.686,57.188
7,19,11,1271.79,1210.871,34,394,31,1.4,0.17,417.854,44.313
7,19,12,1159.351,1102.417,24,372,32,1.4,0.17,382.336,44.174
7,19,13,725.62,684.054,12,237,33,1.5,0.17,238.849,40.435
7,19,14,2144.53,2052.686,390,381,34,1.7,0.17,723.724,55.649
7,19,15,2089.837,1999.932,603,240,33,1.9,0.17,688.89,52.819
7,19,16,1542.526,1472.014,503,216,32,2.2,0.17,490.122,45.31
7,19,17,861.942,815.546,360,168,31,2.5,0.17,277.906,38.072
7,19,18,262.303,237.154,163,87,28,2.5,0.17,91.537,30.284
7,19,19,0,0,0,0,26,2.8,0.17,0,0
7,19,20,0,0,0,0,24,3.1,0.17,0,24
7,19,21,0,0,0,0,24,2.8,0.17,0,24
7,19,22,0,0,0,0,23,2.4,0.17,0,23
7,19,23,0,0,0,0,23,2.1,0.17,0,23
7,20,0,0,0,0,0,22,1.9,0.17,0,22
7,20,1,0,0,0,0,22,1.8,0.17,0,22
7,20,2,0,0,0,0,22,1.7,0.17,0,22
7,20,3,0,0,0,0,22,1.4,0.17,0,22
7,20,4,0,0,0,0,22,1.2,0.17,0,22
7,20,5,0,0,0,0,22,1.4,0.17,0,22
7,20,6,163.683,142.028,75,61,24,1.6,0.17,55.105,25.666
7,20,7,481.937,449.006,73,141,26,1.6,0.17,151.513,30.639
7,20,8,871.652,824.912,92,240,29,1.6,0.17,274.109,37.409
7,20,9,1644.149,1570.036,316,318,31,1.6,0.17,532.873,47.326
7,20,10,2125.685,2034.509,421,352,33,1.6,0.17,713.289,54.82
7,20,11,2290.917,2193.886,383,417,34,1.6,0.17,783.326,57.926
7,20,12,2401.516,2300.566,399,432,35,1.6,0.17,831.286,60.382
7,20,13,2328.699,2230.33,439,368,35,1.6,0.17,800.831,59.468
7,20,14,1832.045,1751.274,205,439,35,1.9,0.17,613.732,52.578
7,20,15,1632.313,1558.62,259,346,34,2.3,0.17,532.834,48.13
7,20,16,1546.906,1476.239,571,176,33,2.8,0.17,489.674,44.914
7,20,17,656.456,617.341,163,166,32,2.8,0.17,210.242,37.087
7,20,18,248.835,224.163,206,81,31,2.5,0.17,90.544,33.24
7,20,19,0,0,0,0,29,2.7,0.17,0,0
7,20,20,0,0,0,0,28,3,0.17,0,28
7,20,21,0,0,0,0,27,3.1,0.17,0,27
7,20,22,0,0,0,0,27,3,0.17,0,27
7,20,23,0,0,0,0,26,2.7,0.17,0,26
7,21,0,0,0,0,0,26,2.5,0.17,0,26
7,21,1,0,0,0,0,25,2.2,0.17,0,25
7,21,2,0,0,0,0,25,1.8,0.17,0,25
7,21,3,0,0,0,0,24,1.3,0.17,0,24
7,21,4,0,0,0,0,24,0.9,0.17,0,24
7,21,5,0,0,0,0,24,1.1,0.17,0,24
7,21,6,164.888,143.192,108,62,26,1.7,0.17,56.833,27.673
7,21,7,696.493,655.959,376,134,28,1.8,0.17,228.788,34.632
7,21,8,1412.584,1346.676,564,164,30,2,0.17,443.522,42.539
7,21,9,2019.221,1931.818,673,180,32,2.3,0.17,653.356,49.382
7,21,10,2463.572,2360.423,731,192,34,2.5,0.17,821.952,55.024
7,21,11,2727.447,2614.948,760,200,35,2.5,0.17,929.347,58.745
7,21,12,2838.394,2721.964,791,188,36,2.5,0.17,978.423,60.992
7,21,13,2755.248,2641.764,785,186,37,2.4,0.17,951.837,61.774
7,21,14,2522.624,2417.384,765,178,37,2.4,0.17,858.462,59.365
7,21,15,2133.352,2041.904,725,164,36,2.4,0.17,705.883,54.422
7,21,16,1584.146,1512.159,657,143,35,2.4,0.17,507.33,48.275
7,21,17,867.94,821.331,535,114,34,1.9,0.17,288.196,42.213
7,21,18,227.469,203.555,313,69,31,1.3,0.17,89.295,33.769
7,21,19,0,0,0,0,29,1.5,0.17,0,0
7,21,20,0,0,0,0,28,2.1,0.17,0,28
7,21,21,0,0,0,0,27,2.5,0.17,0,27
7,21,22,0,0,0,0,26,2.4,0.17,0,26
7,21,23,0,0,0,0,25,2,0.17,0,25
7,22,0,0,0,0,0,25,1.6,0.17,0,25
7,22,1,0,0,0,0,24,1.2,0.17,0,24
7,22,2,0,0,0,0,24,0.9,0.17,0,24
7,22,3,0,0,0,0,24,0.8,0.17,0,24
7,22,4,0,0,0,0,23,0.8,0.17,0,23
7,22,5,0,0,0,0,24,1.3,0.17,0,24
7,22,6,136.904,116.199,10,49,26,1.9,0.17,45.403,27.299
7,22,7,549.029,513.721,166,140,28,2,0.17,176.188,32.936
7,22,8,1282.265,1220.975,416,199,30,1.9,0.17,402.905,41.618
7,22,9,1816.185,1735.976,490,254,33,1.5,0.17,596.191,51.7
7,22,10,2226.378,2131.635,506,326,34,1.2,0.17,761.212,59.548
7,22,11,2300.369,2203.004,405,407,35,1.2,0.17,799.685,61.789
7,22,12,2607.429,2499.183,515,409,36,1.2,0.17,929.178,67.128
7,22,13,2554.409,2448.042,598,314,37,1.4,0.17,901.708,65.844
7,22,14,2465.072,2361.87,717,213,37,1.6,0.17,854.034,63.161
7,22,15,2087.176,1997.365,665,199,36,1.9,0.17,696.442,56.046
7,22,16,1301.485,1239.514,329,243,35,2.2,0.17,418.067,46.343
7,22,17,749.484,707.073,312,149,33,1.8,0.17,244.676,40.147
7,22,18,231.795,207.727,258,73,30,1.4,0.17,87.622,32.684
7,22,19,0,0,0,0,28,1.5,0.17,0,0
7,22,20,0,0,0,0,28,1.7,0.17,0,28
7,22,21,0,0,0,0,27,1.7,0.17,0,27
7,22,22,0,0,0,0,26,1.5,0.17,0,26
7,22,23,0,0,0,0,26,1.2,0.17,0,26
7,23,0,0,0,0,0,25,1.1,0.17,0,25
7,23,1,0,0,0,0,25,0.9,0.17,0,25
7,23,2,0,0,0,0,24,0.7,0.17,0,24
7,23,3,0,0,0,0,24,0.5,0.17,0,24
7,23,4,0,0,0,0,24,0.5,0.17,0,24
7,23,5,0,0,0,0,24,0.7,0.17,0,24
7,23,6,145.937,124.911,143,56,26,1,0.17,51.805,27.784
