"PVWatts Hourly PV Performance Data"
"Requested Location","austin"
"Location","Lat, Lng: 30.29, -97.7"
"Latitude (DD)","30.29"
"Longitude (DD)","-97.70"
"Elevation (m)","184"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","17","17","528","92","36","3","0.16","256.181","41.929","760.458","717.658"
"8","17","18","249","45","34","2.3","0.16","55.227","35.366","130.728","110.241"
"8","17","19","0","0","32","1.9","0.16","0","32","0","0"
"8","17","20","0","0","31","1.8","0.16","0","31","0","0"
"8","17","21","0","0","30","1.5","0.16","0","30","0","0"
"8","17","22","0","0","30","1.4","0.16","0","30","0","0"
"8","17","23","0","0","29","1.4","0.16","0","29","0","0"
"8","18","0","0","0","28","1.4","0.16","0","28","0","0"
"8","18","1","0","0","28","1.4","0.16","0","28","0","0"
"8","18","2","0","0","27","1.3","0.16","0","27","0","0"
"8","18","3","0","0","27","1.2","0.16","0","27","0","0"
"8","18","4","0","0","26","1","0.16","0","26","0","0"
"8","18","5","0","0","26","1.1","0.16","0","26","0","0"
"8","18","6","115","35","28","1.6","0.16","32.834","28.962","84.301","65.46"
"8","18","7","403","106","31","1.4","0.16","213.174","37.733","633.48","595.179"
"8","18","8","572","146","34","1.1","0.16","440.322","49.24","1369.411","1305.033"
"8","18","9","661","175","35","1.8","0.16","653.773","54.24","1983.644","1897.502"
"8","18","10","715","192","36","2.6","0.16","825.946","56.755","2461.16","2358.097"
"8","18","11","744","203","37","3.3","0.16","940.308","57.953","2772.371","2658.281"
"8","18","12","123","455","37","3.7","0.16","586.102","49.218","1764.559","1686.18"
"8","18","13","496","383","38","3.9","0.16","886.411","55.989","2621.615","2512.867"
"8","18","14","165","404","38","4","0.16","552.318","49.038","1674.299","1599.118"
"8","18","15","639","194","37","4","0.16","675.096","50.563","2077.048","1987.596"
"8","18","16","558","163","36","3.9","0.16","466.968","45.546","1476.512","1408.339"
"8","18","17","418","117","35","3.7","0.16","244.055","40.067","736.048","694.113"
"8","18","18","170","48","34","3.1","0.16","53.186","35.167","134.28","113.667"
"8","18","19","0","0","32","2.9","0.16","0","32","0","0"
"8","18","20","0","0","31","3.3","0.16","0","31","0","0"
"8","18","21","0","0","30","3.3","0.16","0","30","0","0"
"8","18","22","0","0","29","3","0.16","0","29","0","0"
"8","18","23","0","0","28","2.5","0.16","0","28","0","0"
"8","19","0","0","0","27","2","0.16","0","27","0","0"
"8","19","1","0","0","27","1.5","0.16","0","27","0","0"
"8","19","2","0","0","27","1","0.16","0","27","0","0"
"8","19","3","0","0","26","0.7","0.16","0","26","0","0"
"8","19","4","0","0","26","0.6","0.16","0","26","0","0"
"8","19","5","0","0","26","0.9","0.16","0","26","0","0"
"8","19","6","94","35","27","1.1","0.16","32.357","28.067","83.866","65.04"
"8","19","7","371","111","29","1.4","0.16","209.496","35.625","630.707","592.505"
"8","19","8","364","194","31","2.2","0.16","377.046","41.248","1204.124","1145.603"
"8","19","9","396","279","32","2.9","0.16","562.564","45.418","1759.507","1681.306"
"8","19","10","270","395","34","3.4","0.16","637.256","47.955","1951.114","1866.124"
"8","19","11","269","450","35","3.9","0.16","723.819","49.672","2190.887","2097.401"
"8","19","12","288","466","35","4.2","0.16","771.503","49.976","2329.515","2231.117"
"8","19","13","268","456","34","4.3","0.16","732.005","48.016","2230.149","2135.272"
"8","19","14","481","327","34","4.1","0.16","767.023","49.144","2347.798","2248.752"
"8","19","15","186","337","34","3.9","0.16","472.087","43.595","1473.296","1405.237"
"8","19","16","299","222","33","3.6","0.16","381.7","41.149","1217.017","1158.039"
"8","19","17","244","145","32","3.2","0.16","215.284","36.855","666.143","626.684"
"8","19","18","85","47","31","2.5","0.16","47.525","32.181","128.893","108.471"
"8","19","19","0","0","30","2.1","0.16","0","30","0","0"
"8","19","20","0","0","29","2.3","0.16","0","29","0","0"
"8","19","21","0","0","28","2.4","0.16","0","28","0","0"
"8","19","22","0","0","28","2.2","0.16","0","28","0","0"
"8","19","23","0","0","27","1.8","0.16","0","27","0","0"
"8","20","0","0","0","27","1.2","0.16","0","27","0","0"
"8","20","1","0","0","27","0.9","0.16","0","27","0","0"
"8","20","2","0","0","26","0.7","0.16","0","26","0","0"
"8","20","3","0","0","26","0.5","0.16","0","26","0","0"
"8","20","4","0","0","26","0.4","0.16","0","26","0","0"
"8","20","5","0","0","26","0.5","0.16","0","26","0","0"
"8","20","6","144","33","26","0.7","0.16","30.963","27.116","76.716","58.143"
"8","20","7","461","91","28","0.8","0.16","215.191","35.865","638.877","600.384"
"8","20","8","631","122","30","0.9","0.16","447.474","46.302","1412.244","1346.349"
"8","20","9","722","143","32","1.5","0.16","665.884","52.929","2035.313","1947.34"
"8","20","10","774","156","33","2","0.16","839.132","56.656","2504.954","2400.339"
"8","20","11","803","164","35","2.4","0.16","954.731","59.87","2794.789","2679.905"
"8","20","12","766","200","36","2.7","0.16","984.502","60.265","2868.707","2751.203"
"8","20","13","760","197","36","3","0.16","953.318","58.317","2806.121","2690.835"
"8","20","14","730","190","36","3.1","0.16","851.208","55.617","2547.434","2441.314"
"8","20","15","219","332","36","3.2","0.16","491.399","47.13","1513.833","1444.337"
"8","20","16","598","147","35","3.1","0.16","473.893","45.975","1498.127","1429.188"
"8","20","17","443","110","34","2.6","0.16","243.868","40.061","732.453","690.645"
"8","20","18","166","45","33","1.9","0.16","49.647","34.356","124.408","104.145"
"8","20","19","0","0","31","2.1","0.16","0","31","0","0"
"8","20","20","0","0","30","2.7","0.16","0","30","0","0"
"8","20","21","0","0","29","3","0.16","0","29","0","0"
"8","20","22","0","0","29","3.1","0.16","0","29","0","0"
"8","20","23","0","0","28","2.7","0.16","0","28","0","0"
"8","21","0","0","0","27","2.3","0.16","0","27","0","0"
"8","21","1","0","0","27","1.9","0.16","0","27","0","0"
"8","21","2","0","0","26","1.5","0.16","0","26","0","0"
"8","21","3","0","0","26","1.2","0.16","0","26","0","0"
"8","21","4","0","0","25","0.9","0.16","0","25","0","0"
"8","21","5","0","0","25","1","0.16","0","25","0","0"
"8","21","6","127","34","27","1.2","0.16","32.355","28.028","80.543","61.834"
"8","21","7","430","100","29","1.1","0.16","215.668","36.31","642.834","604.202"
"8","21","8","597","138","31","1.4","0.16","446.619","45.394","1413.996","1348.038"
"8","21","9","715","150","34","1.9","0.16","668.723","53.281","2040.63","1952.468"
"8","21","10","767","164","35","2.4","0.16","841.803","56.953","2509.268","2404.5"
"8","21","11","794","173","37","2.8","0.16","955.78","60.161","2793.782","2678.933"
"8","21","12","833","155","38","3","0.16","1006.457","61.562","2918.849","2799.568"
"8","21","13","831","149","38","3.1","0.16","967.032","60.273","2826.285","2710.284"
"8","21","14","4","165","38","3.3","0.16","161.355","41.58","483.189","450.214"
"8","21","15","656","186","38","3.5","0.16","678.657","52.696","2070.935","1981.699"
"8","21","16","555","162","37","3.7","0.16","462.814","46.748","1456.649","1389.18"
"8","21","17","397","118","35","3.7","0.16","236.964","39.919","714.037","672.882"
"8","21","18","136","44","34","3.7","0.16","46.779","34.937","118.675","98.616"
"8","21","19","0","0","32","3.8","0.16","0","32","0","0"
"8","21","20","0","0","31","3.8","0.16","0","31","0","0"
"8","21","21","0","0","29","3.6","0.16","0","29","0","0"
"8","21","22","0","0","28","3.3","0.16","0","28","0","0"
"8","21","23","0","0","28","2.9","0.16","0","28","0","0"
"8","22","0","0","0","27","2.4","0.16","0","27","0","0"
"8","22","1","0","0","27","1.9","0.16","0","27","0","0"
"8","22","2","0","0","26","1.4","0.16","0","26","0","0"
"8","22","3","0","0","26","1","0.16","0","26","0","0"
"8","22","4","0","0","25","0.7","0.16","0","25","0","0"
"8","22","5","0","0","25","0.9","0.16","0","25","0","0"
"8","22","6","107","32","27","1.4","0.16","30.273","27.916","74.983","56.472"
"8","22","7","408","102","29","1.2","0.16","211.889","36.014","633.678","595.37"
"8","22","8","301","205","31","1","0.16","357.081","43.657","1126.234","1070.473"
"8","22","9","682","163","33","1.5","0.16","659.154","53.714","2006.46","1919.509"
"8","22","10","739","178","35","2","0.16","835.107","58.539","2471.1","2367.685"
"8","22","11","773","183","36","2.3","0.16","946.153","61.114","2753.774","2640.343"
"8","22","12","545","317","37","2.5","0.16","886.588","59.629","2583.545","2476.146"
"8","22","13","461","382","37","2.7","0.16","852.728","57.987","2500.805","2396.337"
"8","22","14","587","255","37","3","0.16","790.306","55.508","2361.492","2261.961"
"8","22","15","690","164","36","3.3","0.16","680.958","51.223","2093.312","2003.284"
"8","22","16","259","224","35","3.6","0.16","361.802","42.723","1144.037","1087.645"
"8","22","17","444","105","34","3.6","0.16","238.081","39.009","715.761","674.544"
"8","22","18","148","42","33","3.3","0.16","45.366","33.961","113.458","93.584"
"8","22","19","0","0","31","3.1","0.16","0","31","0","0"
"8","22","20","0","0","30","3","0.16","0","30","0","0"
"8","22","21","0","0","29","2.8","0.16","0","29","0","0"
"8","22","22","0","0","28","2.6","0.16","0","28","0","0"
"8","22","23","0","0","27","2.4","0.16","0","27","0","0"
"8","23","0","0","0","27","2.2","0.16","0","27","0","0"
"8","23","1","0","0","26","2","0.16","0","26","0","0"
"8","23","2","0","0","26","1.8","0.16","0","26","0","0"
"8","23","3","0","0","25","1.5","0.16","0","25","0","0"
"8","23","4","0","0","25","1.1","0.16","0","25","0","0"
"8","23","5","0","0","25","1.2","0.16","0","25","0","0"
"8","23","6","0","23","27","2","0.16","21.776","27.591","56.632","38.771"
"8","23","7","45","114","29","2.5","0.16","120.793","32.091","380.382","351.049"
"8","23","8","50","206","31","1.9","0.16","224.808","37.474","711.975","670.893"
"8","23","9","657","173","33","1","0.16","652.12","56.09","1963.781","1878.342"
"8","23","10","706","194","34","0.8","0.16","823.601","64.656","2370.608","2270.754"
"8","23","11","729","209","35","1.5","0.16","935.119","64.285","2681.691","2570.814"
"8","23","12","642","283","36","2.1","0.16","951.053","62.213","2742.434","2629.404"
"8","23","13","318","412","35","2.5","0.16","737.318","53.799","2196.597","2102.909"
"8","23","14","278","397","35","2.9","0.16","652.945","50.522","1977.797","1891.861"
"8","23","15","579","216","34","3","0.16","649.069","49.234","2007.298","1920.317"
"8","23","16","489","183","34","3.1","0.16","447.259","44.353","1419.49","1353.338"
"8","23","17","365","107","33","2.8","0.16","215.681","38.177","651.462","612.524"
"8","23","18","94","40","31","2.4","0.16","40.583","32.016","105.63","86.032"
"8","23","19","0","0","30","2.7","0.16","0","30","0","0"
"8","23","20","0","0","29","3.2","0.16","0","29","0","0"
"8","23","21","0","0","28","3.3","0.16","0","28","0","0"
"8","23","22","0","0","27","3.1","0.16","0","27","0","0"
"8","23","23","0","0","26","3","0.16","0","26","0","0"
"8","24","0","0","0","26","2.8","0.16","0","26","0","0"
"8","24","1","0","0","25","2.6","0.16","0","25","0","0"
"8","24","2","0","0","25","2.3","0.16","0","25","0","0"
"8","24","3","0","0","25","2.1","0.16","0","25","0","0"
"8","24","4","0","0","24","1.9","0.16","0","24","0","0"
"8","24","5","0","0","24","1.8","0.16","0","24","0","0"
"8","24","6","61","30","26","2.2","0.16","28.329","26.725","70.613","52.256"
"8","24","7","303","122","28","2.7","0.16","201.435","32.917","619.044","581.255"
"8","24","8","468","181","30","2.6","0.16","422.69","40.667","1360.496","1296.434"
"8","24","9","563","223","32","2.2","0.16","633.394","49.183","1960.265","1874.951"
"8","24","10","630","244","34","1.7","0.16","808.651","58.252","2390.965","2290.389"
"8","24","11","678","248","35","1.6","0.16","926.198","63.358","2664.56","2554.289"
"8","24","12","830","153","36","1.8","0.16","994.623","65.183","2840.211","2723.717"
"8","24","13","830","146","37","2","0.16","963.176","64.126","2768.53","2654.575"
"8","24","14","809","138","38","2.4","0.16","864.033","60.537","2536.478","2430.746"
"8","24","15","717","150","38","2.8","0.16","685.36","54.66","2078.083","1988.594"
"8","24","16","633","127","37","3.4","0.16","469.962","47.374","1479.643","1411.359"
"8","24","17","482","94","36","3.7","0.16","237.366","40.909","703.032","662.267"
"8","24","18","176","38","34","3.8","0.16","42.043","34.812","99.732","80.344"
"8","24","19","0","0","32","4.1","0.16","0","32","0","0"
"8","24","20","0","0","30","4.4","0.16","0","30","0","0"
"8","24","21","0","0","29","4.4","0.16","0","29","0","0"
"8","24","22","0","0","28","4.1","0.16","0","28","0","0"
"8","24","23","0","0","27","3.6","0.16","0","27","0","0"
"8","25","0","0","0","27","3.2","0.16","0","27","0","0"
"8","25","1","0","0","26","2.9","0.16","0","26","0","0"
"8","25","2","0","0","26","2.7","0.16","0","26","0","0"
"8","25","3","0","0","25","2.6","0.16","0","25","0","0"
"8","25","4","0","0","25","2.5","0.16","0","25","0","0"
"8","25","5","0","0","25","2.5","0.16","0","25","0","0"
"8","25","6","134","30","26","3.2","0.16","28.525","26.596","66.099","47.903"
"8","25","7","471","86","27","3.7","0.16","214.679","31.419","648.63","609.793"
"8","25","8","645","115","29","3.9","0.16","450.195","38.212","1471.805","1403.799"
"8","25","9","750","127","31","3.8","0.16","671.674","44.913","2126.128","2034.936"
"8","25","10","805","135","32","3.6","0.16","847.626","50.056","2605.292","2497.122"
"8","25","11","835","139","34","3.4","0.16","956.049","54.984","2862.121","2744.85"
"8","25","12","854","134","35","3.2","0.16","999.971","57.655","2953.522","2833.012"
"8","25","13","851","130","36","3.2","0.16","967.507","57.927","2859.477","2742.3"
"8","25","14","831","123","36","3.3","0.16","862.807","55.263","2593.676","2485.918"
"8","25","15","788","112","36","3.5","0.16","696.327","51.095","2147.827","2055.867"
"8","25","16","710","97","35","3.6","0.16","479.399","45.265","1526.604","1456.656"
"8","25","17","562","74","34","3.5","0.16","242.212","39.15","716.05","674.824"
"8","25","18","225","33","33","3.3","0.16","39.438","33.803","87.566","68.609"
"8","25","19","0","0","31","3.5","0.16","0","31","0","0"
"8","25","20","0","0","30","3.7","0.16","0","30","0","0"
"8","25","21","0","0","29","3.8","0.16","0","29","0","0"
"8","25","22","0","0","28","3.9","0.16","0","28","0","0"
"8","25","23","0","0","27","3.8","0.16","0","27","0","0"
"8","26","0","0","0","27","3.5","0.16","0","27","0","0"
"8","26","1","0","0","27","3.3","0.16","0","27","0","0"
"8","26","2","0","0","26","3.2","0.16","0","26","0","0"
"8","26","3","0","0","26","3.1","0.16","0","26","0","0"
"8","26","4","0","0","26","3","0.16","0","26","0","0"
"8","26","5","0","0","26","3","0.16","0","26","0","0"
"8","26","6","109","30","26","3.5","0.16","28.749","26.573","66.77","48.55"
"8","26","7","464","87","27","4","0.16","214.075","31.217","648.046","609.229"
"8","26","8","646","114","29","4.1","0.16","450.24","37.952","1473.92","1405.839"
"8","26","9","742","131","31","4","0.16","670.653","44.491","2126.446","2035.243"
"8","26","10","792","143","32","3.7","0.16","845.198","49.733","2600.963","2492.946"
"8","26","11","816","152","33","3.5","0.16","958.135","53.701","2882.798","2764.795"
"8","26","12","830","151","34","3.4","0.16","993.13","55.788","2956.317","2835.708"
"8","26","13","821","151","35","3.4","0.16","966.4","56.208","2875.788","2758.033"
"8","26","14","794","145","35","3.4","0.16","857.336","53.836","2591.386","2483.709"
"8","26","15","734","139","35","3.6","0.16","685.16","49.622","2124.424","2033.293"
"8","26","16","643","121","34","3.8","0.16","467.59","43.712","1496.147","1427.279"
"8","26","17","126","124","33","3.8","0.16","156.929","36.231","484.801","451.768"
"8","26","18","16","32","32","3.8","0.16","30.419","32.611","81.099","62.371"
"8","26","19","0","0","31","4.2","0.16","0","31","0","0"
"8","26","20","0","0","29","4.7","0.16","0","29","0","0"
"8","26","21","0","0","28","4.9","0.16","0","28","0","0"
"8","26","22","0","0","27","4.7","0.16","0","27","0","0"
"8","26","23","0","0","27","4.4","0.16","0","27","0","0"
"8","27","0","0","0","27","4.1","0.16","0","27","0","0"
"8","27","1","0","0","26","3.8","0.16","0","26","0","0"
"8","27","2","0","0","26","3.4","0.16","0","26","0","0"
"8","27","3","0","0","26","3.1","0.16","0","26","0","0"
"8","27","4","0","0","26","3","0.16","0","26","0","0"
"8","27","5","0","0","26","2.8","0.16","0","26","0","0"
"8","27","6","95","30","26","3.2","0.16","28.428","26.591","65.203","47.039"
"8","27","7","251","108","27","3.7","0.16","174.603","30.623","540.448","505.443"
"8","27","8","321","197","29","3.9","0.16","361.378","36.382","1177.129","1119.565"
"8","27","9","770","116","31","3.8","0.16","675.854","45.002","2140.074","2048.388"
"8","27","10","828","121","32","3.7","0.16","849.694","49.832","2616.066","2507.514"
"8","27","11","857","124","33","3.7","0.16","963.003","53.185","2906.595","2787.748"
"8","27","12","818","158","34","3.7","0.16","996.32","54.869","2976.574","2855.248"
"8","27","13","806","159","35","3.7","0.16","960.011","55.115","2870.131","2752.577"
"8","27","14","463","322","35","3.8","0.16","746.616","50.401","2275.443","2178.961"
"8","27","15","423","271","34","3.9","0.16","589.175","46.001","1840.621","1759.546"
"8","27","16","477","170","33","4","0.16","425.909","41.583","1367.798","1303.478"
"8","27","17","468","87","32","3.8","0.16","224.007","36.559","671.561","631.91"
"8","27","18","94","36","31","3.5","0.16","36.107","31.739","89.481","70.456"
"8","27","19","0","0","30","3.5","0.16","0","30","0","0"
"8","27","20","0","0","29","3.8","0.16","0","29","0","0"
"8","27","21","0","0","28","3.9","0.16","0","28","0","0"
"8","27","22","0","0","28","4.1","0.16","0","28","0","0"
"8","27","23","0","0","27","4.2","0.16","0","27","0","0"
"8","28","0","0","0","27","4","0.16","0","27","0","0"
"8","28","1","0","0","26","3.8","0.16","0","26","0","0"
"8","28","2","0","0","26","3.6","0.16","0","26","0","0"
"8","28","3","0","0","26","3.5","0.16","0","26","0","0"
"8","28","4","0","0","26","3.2","0.16","0","26","0","0"
"8","28","5","0","0","25","2.9","0.16","0","25","0","0"
"8","28","6","58","30","25","3","0.16","28.163","25.606","65.107","46.946"
"8","28","7","410","96","27","3.5","0.16","208.672","31.44","635.543","597.169"
"8","28","8","608","126","28","3.5","0.16","444.017","37.65","1454.499","1387.106"
